date,state,sales
2020-05-24,Utah,53426620
2020-05-31,Utah,52132627
2020-06-07,Utah,54771791
2020-06-14,Utah,54593470
2020-06-21,Utah,53991955
2020-06-28,Utah,57756300
2020-07-05,Utah,59980601
2020-07-12,Utah,55434790
2020-07-19,Utah,58560317
2020-07-26,Utah,55499838
2020-08-02,Utah,55710475
2020-08-09,Utah,55857710
2020-08-16,Utah,56385234
2020-08-23,Utah,55895035
2020-08-30,Utah,55317886
2020-09-06,Utah,54625584
2020-09-13,Utah,50329967
2020-09-20,Utah,51048791
2020-09-27,Utah,50455450
2020-10-04,Utah,50477556
2020-10-11,Utah,49615569
2020-10-18,Utah,49473221
2020-10-25,Utah,48951558
2020-11-01,Utah,47922674
2020-11-08,Utah,48714455
2020-11-15,Utah,47258153
2020-11-22,Utah,49897854
2020-11-29,Utah,46779680
2020-12-06,Utah,45529948
2020-12-13,Utah,47701087
2020-12-20,Utah,51023830
2020-12-27,Utah,49514486
2021-01-03,Utah,46487223
2021-01-10,Utah,45720490
2021-01-17,Utah,47076790
2021-01-24,Utah,46429621
2021-01-31,Utah,47480594
2021-02-07,Utah,47941986
2021-02-14,Utah,47015915
2021-02-21,Utah,46635433
2021-02-28,Utah,49120500
2021-03-07,Utah,53313224
2021-03-14,Utah,58770617
2021-03-21,Utah,54636094
2021-03-28,Utah,49923058
2021-04-04,Utah,52632058
2021-04-11,Utah,52299183
2021-04-18,Utah,50219773
2021-04-25,Utah,52949842
2021-05-02,Utah,56007115
2021-05-09,Utah,57583432
2021-05-16,Utah,56687106
2021-05-23,Utah,57644000
2021-05-30,Utah,59459477
2021-06-06,Utah,60565270
2021-06-13,Utah,58920404
2021-06-20,Utah,62263407
2021-06-27,Utah,60996360
2021-07-04,Utah,64984991
2021-07-11,Utah,60579076
2021-07-18,Utah,61593658
2021-07-25,Utah,61069517
2021-08-01,Utah,59394248
2021-08-08,Utah,59329981
2021-08-15,Utah,60656351
2021-08-22,Utah,58497125
2021-08-29,Utah,57573623
2021-09-05,Utah,60165615
2021-09-12,Utah,56620332
2021-09-19,Utah,56998192
2021-09-26,Utah,56100569
2021-10-03,Utah,78244234
2021-10-10,Utah,75874141
2021-10-17,Utah,75271623
2021-10-24,Utah,74602835
2021-10-31,Utah,74405507
2021-11-07,Utah,73559787
2021-11-14,Utah,74020918
2021-11-21,Utah,76822262
2021-11-28,Utah,70963541
2021-12-05,Utah,70621212
2021-12-12,Utah,73375000
2021-12-19,Utah,79281415
2021-12-26,Utah,77692275
2022-01-02,Utah,70611523
2022-01-09,Utah,70280805
2022-01-16,Utah,72737608
2022-01-23,Utah,70837611
2022-01-30,Utah,73468048
2022-02-06,Utah,73418460
2022-02-13,Utah,74270303
2022-02-20,Utah,72603084
2022-02-27,Utah,73960836
2022-03-06,Utah,77586798
2022-03-13,Utah,76383637
2022-03-20,Utah,78357863
2022-03-27,Utah,79620270
2022-04-03,Utah,81837858
2022-04-10,Utah,78038771
2022-04-17,Utah,80559640
2022-04-24,Utah,78729130
2022-05-01,Utah,81528141
2022-05-08,Utah,84612637
2022-05-15,Utah,82901430
2022-05-22,Utah,84186908
2022-05-29,Utah,86852590
2022-06-05,Utah,87654632
2022-06-12,Utah,90080446
2022-06-19,Utah,90948762
2022-06-26,Utah,90996915
2022-07-03,Utah,97738996
2022-07-10,Utah,91505962
2022-07-17,Utah,93370301
2022-07-24,Utah,92176631
2022-07-31,Utah,88275946
2022-08-07,Utah,87746234
2022-08-14,Utah,89318533
2022-08-21,Utah,87263410
2022-08-28,Utah,88644859
2022-09-04,Utah,90796250
2022-09-11,Utah,85704126
2022-09-18,Utah,82578747
2022-09-25,Utah,81583654
2022-10-02,Utah,82461166
2022-10-09,Utah,80715550
2022-10-16,Utah,79051882
2022-10-23,Utah,78997315
2022-10-30,Utah,76819843
2022-11-06,Utah,76788218
2022-11-13,Utah,77514267
2022-11-20,Utah,80800177
2022-11-27,Utah,78027638
2022-12-04,Utah,73883028
2022-12-11,Utah,76445233
2022-12-18,Utah,82619797
2022-12-25,Utah,85948631
2023-01-01,Utah,72618035
2023-01-08,Utah,72347102
2023-01-15,Utah,74997968
2023-01-22,Utah,74262694
2023-01-29,Utah,75155901
2023-02-05,Utah,76237505
2023-02-12,Utah,80090616
2023-02-19,Utah,77638645
2023-02-26,Utah,77673269
2023-03-05,Utah,83904754
2023-03-12,Utah,88790245
2023-03-19,Utah,84876141
2023-03-26,Utah,80341382
2023-04-02,Utah,80784702
2023-04-09,Utah,83693796
2023-04-16,Utah,82950875
2023-04-23,Utah,83207752
2023-04-30,Utah,87151461
2023-05-07,Utah,90346612
2019-10-06,Vermont,10654128
2019-10-13,Vermont,10493866
2019-10-20,Vermont,10034766
2019-10-27,Vermont,9732839
2019-11-03,Vermont,9998307
2019-11-10,Vermont,9914387
2019-11-17,Vermont,9824944
2019-11-24,Vermont,10234926
2019-12-01,Vermont,10140664
2019-12-08,Vermont,10098783
2019-12-15,Vermont,10100359
2019-12-22,Vermont,10840313
2019-12-29,Vermont,11284137
2020-01-05,Vermont,11286677
2020-01-12,Vermont,10094297
2020-01-19,Vermont,10459226
2020-01-26,Vermont,10013202
2020-02-02,Vermont,10422771
2020-02-09,Vermont,10245583
2020-02-16,Vermont,10251653
2020-02-23,Vermont,10627027
2020-03-01,Vermont,10321603
2020-03-08,Vermont,11002690
2020-03-15,Vermont,11435654
2020-03-22,Vermont,11830941
2020-03-29,Vermont,10444062
2020-04-05,Vermont,10611241
2020-04-12,Vermont,10412629
2020-04-19,Vermont,10470686
2020-04-26,Vermont,10511675
2020-05-03,Vermont,11244376
2020-05-10,Vermont,11252154
2020-05-17,Vermont,11248781
2020-05-24,Vermont,12564025
2020-05-31,Vermont,12529766
2020-06-07,Vermont,12511161
2020-06-14,Vermont,12200507
2020-06-21,Vermont,12877303
2020-06-28,Vermont,13067929
2020-07-05,Vermont,14477900
2020-07-12,Vermont,13581080
2020-07-19,Vermont,13160168
2020-07-26,Vermont,13076994
2020-08-02,Vermont,13621460
2020-08-09,Vermont,12830791
2020-08-16,Vermont,12847283
2020-08-23,Vermont,12018681
2020-08-30,Vermont,11781952
2020-09-06,Vermont,11742211
2020-09-13,Vermont,11410464
2020-09-20,Vermont,10928516
2020-09-27,Vermont,11274684
2020-10-04,Vermont,11398364
2020-10-11,Vermont,11173347
2020-10-18,Vermont,10964926
2020-10-25,Vermont,10672287
2020-11-01,Vermont,10550546
2020-11-08,Vermont,10915170
2020-11-15,Vermont,10771670
2020-11-22,Vermont,10874180
2020-11-29,Vermont,10819020
2020-12-06,Vermont,10650734
2020-12-13,Vermont,10595475
2020-12-20,Vermont,10830190
2020-12-27,Vermont,11761644
2021-01-03,Vermont,11494781
2021-01-10,Vermont,10942796
2021-01-17,Vermont,10703796
2021-01-24,Vermont,10635883
2021-01-31,Vermont,10799389
2021-02-07,Vermont,10992666
2021-02-14,Vermont,10792892
2021-02-21,Vermont,11079750
2021-02-28,Vermont,10854414
2021-03-07,Vermont,11517988
2021-03-14,Vermont,12010396
2021-03-21,Vermont,12539026
2021-03-28,Vermont,11222143
2021-04-04,Vermont,11275937
2021-04-11,Vermont,11243964
2021-04-18,Vermont,11028639
2021-04-25,Vermont,11336823
2021-05-02,Vermont,11912435
2021-05-09,Vermont,11994926
2021-05-16,Vermont,12174721
2021-05-23,Vermont,13910948
2021-05-30,Vermont,13487132
2021-06-06,Vermont,13043593
2021-06-13,Vermont,13342857
2021-06-20,Vermont,13908880
2021-06-27,Vermont,13628238
2021-07-04,Vermont,14328350
2021-07-11,Vermont,13843774
2021-07-18,Vermont,13433531
2021-07-25,Vermont,13661363
2021-08-01,Vermont,13464126
2021-08-08,Vermont,13735041
2021-08-15,Vermont,14357893
2021-08-22,Vermont,13064025
2021-08-29,Vermont,12916090
2021-09-05,Vermont,12654207
2021-09-12,Vermont,12307859
2021-09-19,Vermont,11854055
2021-09-26,Vermont,12191094
2021-10-03,Vermont,17208123
2021-10-10,Vermont,17238409
2021-10-17,Vermont,16867636
2021-10-24,Vermont,16095630
2021-10-31,Vermont,15986865
2021-11-07,Vermont,16450799
2021-11-14,Vermont,16477180
2021-11-21,Vermont,16714318
2021-11-28,Vermont,16052504
2021-12-05,Vermont,16412109
2021-12-12,Vermont,16128337
2021-12-19,Vermont,17427392
2021-12-26,Vermont,17740468
2022-01-02,Vermont,17602152
2022-01-09,Vermont,16658675
2022-01-16,Vermont,16914502
2022-01-23,Vermont,16263822
2022-01-30,Vermont,16366358
2022-02-06,Vermont,17004640
2022-02-13,Vermont,16689059
2022-02-20,Vermont,16725384
2022-02-27,Vermont,16700359
2022-03-06,Vermont,17086731
2022-03-13,Vermont,16804677
2022-03-20,Vermont,17123995
2022-03-27,Vermont,16939633
2022-04-03,Vermont,17273732
2022-04-10,Vermont,16901303
2022-04-17,Vermont,17514824
2022-04-24,Vermont,16530617
2022-05-01,Vermont,17584378
2022-05-08,Vermont,18223424
2022-05-15,Vermont,19138994
2022-05-22,Vermont,20057254
2022-05-29,Vermont,19462028
2022-06-05,Vermont,20243384
2022-06-12,Vermont,19894380
2022-06-19,Vermont,20105333
2022-06-26,Vermont,20273985
2022-07-03,Vermont,22844305
2022-07-10,Vermont,21109350
2022-07-17,Vermont,21496521
2022-07-24,Vermont,21507024
2022-07-31,Vermont,21055279
2022-08-07,Vermont,21576116
2022-08-14,Vermont,20866311
2022-08-21,Vermont,19885724
2022-08-28,Vermont,19708102
2022-09-04,Vermont,19188721
2022-09-11,Vermont,18020623
2022-09-18,Vermont,18198310
2022-09-25,Vermont,17772235
2022-10-02,Vermont,17781060
2022-10-09,Vermont,18224034
2022-10-16,Vermont,17842758
2022-10-23,Vermont,17253872
2022-10-30,Vermont,17001670
2022-11-06,Vermont,17483212
2022-11-13,Vermont,16990549
2022-11-20,Vermont,17076820
2022-11-27,Vermont,17415651
2022-12-04,Vermont,16973330
2022-12-11,Vermont,17078050
2022-12-18,Vermont,17867737
2022-12-25,Vermont,19232544
2023-01-01,Vermont,18254415
2023-01-08,Vermont,17426156
2023-01-15,Vermont,17048539
2023-01-22,Vermont,17196042
2023-01-29,Vermont,17032340
2023-02-05,Vermont,17520094
2023-02-12,Vermont,17722087
2023-02-19,Vermont,17621735
2023-02-26,Vermont,17333835
2023-03-05,Vermont,18343682
2023-03-12,Vermont,18511581
2023-03-19,Vermont,19111463
2023-03-26,Vermont,17260096
2023-04-02,Vermont,17377273
2023-04-09,Vermont,18173575
2023-04-16,Vermont,18162049
2023-04-23,Vermont,17623203
2023-04-30,Vermont,18276857
2023-05-07,Vermont,19494926
2019-10-06,Virginia,172066423
2019-10-13,Virginia,161601645
2019-10-20,Virginia,153893495
2019-10-27,Virginia,150809622
2019-11-03,Virginia,156968155
2019-11-10,Virginia,155391291
2019-11-17,Virginia,151880467
2019-11-24,Virginia,154500701
2019-12-01,Virginia,153170304
2019-12-08,Virginia,155885205
2019-12-15,Virginia,151159938
2019-12-22,Virginia,163692375
2019-12-29,Virginia,151352893
2020-01-05,Virginia,152001837
2020-01-12,Virginia,152855580
2020-01-19,Virginia,145982252
2020-01-26,Virginia,144337569
2020-02-02,Virginia,150953057
2020-02-09,Virginia,152055733
2020-02-16,Virginia,148167205
2020-02-23,Virginia,148804133
2020-03-01,Virginia,158527801
2020-03-08,Virginia,163409249
2020-03-15,Virginia,188754728
2020-03-22,Virginia,176342493
2020-03-29,Virginia,161690146
2020-04-05,Virginia,166942310
2020-04-12,Virginia,165311737
2020-04-19,Virginia,166221230
2020-04-26,Virginia,166146355
2020-05-03,Virginia,176705173
2020-05-10,Virginia,175163330
2020-05-17,Virginia,175645455
2020-05-24,Virginia,181602899
2020-05-31,Virginia,180652170
2020-06-07,Virginia,185516072
2020-06-14,Virginia,182008194
2020-06-21,Virginia,177589601
2020-06-28,Virginia,190019012
2020-07-05,Virginia,199524865
2020-07-12,Virginia,187064332
2020-07-19,Virginia,191619754
2020-07-26,Virginia,183961730
2020-08-02,Virginia,187624235
2020-08-09,Virginia,184209933
2020-08-16,Virginia,179700730
2020-08-23,Virginia,178591806
2020-08-30,Virginia,182383627
2020-09-06,Virginia,186222413
2020-09-13,Virginia,173220384
2020-09-20,Virginia,168928097
2020-09-27,Virginia,168797590
2020-10-04,Virginia,176217089
2020-10-11,Virginia,169654399
2020-10-18,Virginia,163050882
2020-10-25,Virginia,165623748
2020-11-01,Virginia,165112481
2020-11-08,Virginia,167596233
2020-11-15,Virginia,163694977
2020-11-22,Virginia,168158835
2020-11-29,Virginia,163619179
2020-12-06,Virginia,159632428
2020-12-13,Virginia,162737264
2020-12-20,Virginia,168096273
2020-12-27,Virginia,160600536
2021-01-03,Virginia,161285295
2021-01-10,Virginia,158932759
2021-01-17,Virginia,159488853
2021-01-24,Virginia,156698362
2021-01-31,Virginia,160272674
2021-02-07,Virginia,160563408
2021-02-14,Virginia,155848250
2021-02-21,Virginia,157894230
2021-02-28,Virginia,163796229
2021-03-07,Virginia,174612377
2021-03-14,Virginia,200079906
2021-03-21,Virginia,188758958
2021-03-28,Virginia,173111525
2021-04-04,Virginia,178524305
2021-04-11,Virginia,180011223
2021-04-18,Virginia,176271631
2021-04-25,Virginia,175065614
2021-05-02,Virginia,187739403
2021-05-09,Virginia,187731621
2021-05-16,Virginia,184915271
2021-05-23,Virginia,190347001
2021-05-30,Virginia,191434284
2021-06-06,Virginia,197856116
2021-06-13,Virginia,195582842
2021-06-20,Virginia,191339932
2021-06-27,Virginia,195554733
2021-07-04,Virginia,211924902
2021-07-11,Virginia,199497004
2021-07-18,Virginia,204653908
2021-07-25,Virginia,199486535
2021-08-01,Virginia,200020469
2021-08-08,Virginia,194229805
2021-08-15,Virginia,196460321
2021-08-22,Virginia,192954390
2021-08-29,Virginia,200620478
2021-09-05,Virginia,199876305
2021-09-12,Virginia,188586877
2021-09-19,Virginia,187006075
2021-09-26,Virginia,178228310
2021-10-03,Virginia,271048031
2021-10-10,Virginia,264267113
2021-10-17,Virginia,257032021
2021-10-24,Virginia,256856676
2021-10-31,Virginia,255221502
2021-11-07,Virginia,254210851
2021-11-14,Virginia,257365910
2021-11-21,Virginia,260709600
2021-11-28,Virginia,246183598
2021-12-05,Virginia,252428302
2021-12-12,Virginia,250214046
2021-12-19,Virginia,262572653
2021-12-26,Virginia,252987751
2022-01-02,Virginia,247570917
2022-01-09,Virginia,248898889
2022-01-16,Virginia,250857872
2022-01-23,Virginia,240630000
2022-01-30,Virginia,246332113
2022-02-06,Virginia,247718808
2022-02-13,Virginia,247796846
2022-02-20,Virginia,245704581
2022-02-27,Virginia,254539797
2022-03-06,Virginia,263806233
2022-03-13,Virginia,266351669
2022-03-20,Virginia,267757777
2022-03-27,Virginia,269389622
2022-04-03,Virginia,272520470
2022-04-10,Virginia,277964646
2022-04-17,Virginia,282253256
2022-04-24,Virginia,274802222
2022-05-01,Virginia,290727348
2022-05-08,Virginia,284854597
2022-05-15,Virginia,279296130
2022-05-22,Virginia,302860488
2022-05-29,Virginia,292593331
2022-06-05,Virginia,295835576
2022-06-12,Virginia,290185531
2022-06-19,Virginia,299528811
2022-06-26,Virginia,296107450
2022-07-03,Virginia,313281997
2022-07-10,Virginia,294810632
2022-07-17,Virginia,302418266
2022-07-24,Virginia,298574850
2022-07-31,Virginia,298870973
2022-08-07,Virginia,302468893
2022-08-14,Virginia,302020483
2022-08-21,Virginia,295293415
2022-08-28,Virginia,306222919
2022-09-04,Virginia,309506677
2022-09-11,Virginia,289237582
2022-09-18,Virginia,291679545
2022-09-25,Virginia,287218015
2022-10-02,Virginia,288864320
2022-10-09,Virginia,278024414
2022-10-16,Virginia,276442480
2022-10-23,Virginia,270821530
2022-10-30,Virginia,270254957
2022-11-06,Virginia,273249495
2022-11-13,Virginia,272549134
2022-11-20,Virginia,276320017
2022-11-27,Virginia,267855343
2022-12-04,Virginia,265354902
2022-12-11,Virginia,269510630
2022-12-18,Virginia,281170584
2022-12-25,Virginia,279780285
2023-01-01,Virginia,262853194
2023-01-08,Virginia,263411853
2023-01-15,Virginia,268174663
2023-01-22,Virginia,255636483
2023-01-29,Virginia,257988853
2023-02-05,Virginia,264660031
2023-02-12,Virginia,270253070
2023-02-19,Virginia,271129890
2023-02-26,Virginia,274063689
2023-03-05,Virginia,289520255
2023-03-12,Virginia,307916269
2023-03-19,Virginia,297202719
2023-03-26,Virginia,279532595
2023-04-02,Virginia,286229977
2023-04-09,Virginia,293839744
2023-04-16,Virginia,297359967
2023-04-23,Virginia,294647609
2023-04-30,Virginia,295973428
2023-05-07,Virginia,301772658
2019-10-06,Washington,105763908
2019-10-13,Washington,104339594
2019-10-20,Washington,102402217
2019-10-27,Washington,99549903
2019-11-03,Washington,101445077
2019-11-10,Washington,102493531
2019-11-17,Washington,103838635
2019-11-24,Washington,103657674
2019-12-01,Washington,100959342
2019-12-08,Washington,102506228
2019-12-15,Washington,104798163
2019-12-22,Washington,113080403
2019-12-29,Washington,100706539
2020-01-05,Washington,101422957
2020-01-12,Washington,103079612
2020-01-19,Washington,99153199
2020-01-26,Washington,99473246
2020-02-02,Washington,104126832
2020-02-09,Washington,104104167
2020-02-16,Washington,97362063
2020-02-23,Washington,99950409
2020-03-01,Washington,107477573
2020-03-08,Washington,111388535
2020-03-15,Washington,121698993
2020-03-22,Washington,119323649
2020-03-29,Washington,105643796
2020-04-05,Washington,108192713
2020-04-12,Washington,110225508
2020-04-19,Washington,113724188
2020-04-26,Washington,109935675
2020-05-03,Washington,118100977
2020-05-10,Washington,127920488
2020-05-17,Washington,117697089
2020-05-24,Washington,120918669
2020-05-31,Washington,119281232
2020-06-07,Washington,120382319
2020-06-14,Washington,123717766
2020-06-21,Washington,120673195
2020-06-28,Washington,124796648
2020-07-05,Washington,125649881
2020-07-12,Washington,120901347
2020-07-19,Washington,126359721
2020-07-26,Washington,127771348
2020-08-02,Washington,133188125
2020-08-09,Washington,125952535
2020-08-16,Washington,126432915
2020-08-23,Washington,122110122
2020-08-30,Washington,124259318
2020-09-06,Washington,124581759
2020-09-13,Washington,117662826
2020-09-20,Washington,111632322
2020-09-27,Washington,108526971
2020-10-04,Washington,112825238
2020-10-11,Washington,110684503
2020-10-18,Washington,106590824
2020-10-25,Washington,104835484
2020-11-01,Washington,108548730
2020-11-08,Washington,108425959
2020-11-15,Washington,107706417
2020-11-22,Washington,112227700
2020-11-29,Washington,105174025
2020-12-06,Washington,107995295
2020-12-13,Washington,109944087
2020-12-20,Washington,116309572
2020-12-27,Washington,107114656
2021-01-03,Washington,108217572
2021-01-10,Washington,109823465
2021-01-17,Washington,106760567
2021-01-24,Washington,105331134
2021-01-31,Washington,106648446
2021-02-07,Washington,109182532
2021-02-14,Washington,106007769
2021-02-21,Washington,105673904
2021-02-28,Washington,111021561
2021-03-07,Washington,116941150
2021-03-14,Washington,127222360
2021-03-21,Washington,123748906
2021-03-28,Washington,109799217
2021-04-04,Washington,116874861
2021-04-11,Washington,118476152
2021-04-18,Washington,124594636
2021-04-25,Washington,120861513
2021-05-02,Washington,124200173
2021-05-09,Washington,130700689
2021-05-16,Washington,130615127
2021-05-23,Washington,126138211
2021-05-30,Washington,128402100
2021-06-06,Washington,130216903
2021-06-13,Washington,125357944
2021-06-20,Washington,134192933
2021-06-27,Washington,145342545
2021-07-04,Washington,142870874
2021-07-11,Washington,132607061
2021-07-18,Washington,137489728
2021-07-25,Washington,137360142
2021-08-01,Washington,142523539
2021-08-08,Washington,136393049
2021-08-15,Washington,140790143
2021-08-22,Washington,131807622
2021-08-29,Washington,128473713
2021-09-05,Washington,135333469
2021-09-12,Washington,129432392
2021-09-19,Washington,121231207
2021-09-26,Washington,119610947
2021-10-03,Washington,173143477
2021-10-10,Washington,170162893
2021-10-17,Washington,167421377
2021-10-24,Washington,163190223
2021-10-31,Washington,165155956
2021-11-07,Washington,164199928
2021-11-14,Washington,168652230
2021-11-21,Washington,170098808
